i,timestamp,t_time,collisions,base_t_time,satellite,sat_r_time
1,14631.938592154642,14643,0,14644,9,14646.076654287335
3,14648.272156435985,14652,0,14653,9,14655.07650585874
3,14650.799128623987,14661,0,14662,9,14664.076357458367
1,14659.001366682234,14673,0,14674,9,14676.07615963514
1,14666.23300365878,14687,0,14688,9,14690.07592890489
1,14670.898273707871,14688,0,14689,9,14691.075912426777
3,14676.402441436461,14692,0,14693,9,14695.075846517819
2,14693.91351564996,14696,0,14697,9,14699.07578061445
3,14703.693901664004,14704,0,14705,9,14707.075648824497
0,14697.968122792781,14705,0,14706,9,14708.075632352326
4,14694.156053093582,14710,0,14711,9,14713.07554999672
2,14702.263684170328,14711,0,14712,9,14714.07553352665
1,14713.023495363943,14721,0,14722,9,14724.075368845184
0,14720.998017235723,14728,0,14729,9,14731.075253588993
5,14716.904295432909,14730,0,14731,9,14733.075220661805
3,14746.145145040206,14748,0,14749,9,14751.07492438022
1,14749.483263097933,14756,0,14757,9,14759.074792735999
5,14746.10924200822,14759,0,14760,9,14762.074743375208
4,14740.727155383913,14760,1,14761,9,14763.074726922312
2,14736.511301426628,14764,1,14765,9,14767.074661114246
0,14762.580078176608,14769,0,14770,9,14772.074578862066
3,14783.943271563232,14785,0,14786,9,14788.074315714146
1,14774.800453086904,14788,0,14789,9,14791.074266383934
1,14796.614229752153,14802,0,14803,9,14805.07403621817
3,14790.887113089215,14803,0,14804,9,14806.074019780399
4,14806.421640077442,14807,0,14808,9,14810.07395403284
3,14807.173546643939,14820,0,14821,9,14823.073740392218
1,14814.893463578645,14826,0,14827,9,14829.073641808956
5,14813.683642996826,14827,0,14828,9,14830.073625379648
4,14817.615149731717,14828,0,14829,9,14831.073608950692
3,14809.672679426838,14836,1,14837,9,14839.073477531752
2,14822.29132268292,14837,0,14838,9,14840.073461105974
3,14829.154102184626,14850,0,14851,9,14853.073247602999
5,14841.749020222822,14851,0,14852,9,14854.073231182167
0,14815.90203112689,14852,1,14853,9,14855.073214761689
3,14833.65632851921,14855,0,14856,9,14858.073165502374
2,14853.639863784652,14858,0,14859,9,14861.073116246243
0,14870.296398324574,14883,0,14884,9,14886.07270590234
1,14883.840471549212,14884,0,14885,9,14887.072689493189
0,14871.799431706624,14887,0,14888,9,14890.072640267857
2,14883.517961907279,14892,0,14893,9,14895.072558232729
5,14879.225012092274,14895,0,14896,9,14898.072509015907
4,14894.498504740384,14901,0,14902,9,14904.072410591838
3,14891.895731139435,14905,0,14906,9,14908.072344982887
1,14906.207832118787,14907,0,14908,9,14910.072312180542
4,14903.351839559336,14916,0,14917,9,14919.07216458756
3,14900.513714758154,14918,0,14919,9,14921.072131793026
5,14914.051051926202,14925,0,14926,9,14928.072017023349
5,14916.330079260802,14938,0,14939,9,14941.071803925874
4,14941.50736596364,14950,0,14951,9,14953.071607273876
1,14950.231306931568,14953,0,14954,9,14956.071558118885
0,14956.862437947631,14960,0,14961,9,14963.071443436376
5,14950.644542770966,14965,0,14966,9,14968.071361530987
2,14964.438955447036,14975,0,14976,9,14978.071197746947
4,14973.412048628075,14986,0,14987,9,14989.071017625705
2,14974.442188240939,14987,0,14988,9,14990.071001253189
0,14974.157408810377,14988,0,14989,9,14991.07098488103
2,14982.83754949234,14992,0,14993,9,14995.070919395961
5,14988.39667439743,14996,0,14997,9,14999.070853916606
4,14975.947867387327,14998,0,14999,9,15001.070821179073
0,14992.365720501764,15001,0,15002,9,15004.070772075453
5,14992.121051081109,15003,0,15004,9,15006.070739341492
4,15003.259736237305,15004,0,15005,9,15007.07072297505
5,15001.114480953236,15005,0,15006,9,15008.070706608964
2,15004.745458043544,15009,0,15010,9,15012.070641148193
0,15002.464043714544,15013,0,15014,9,15016.070575693144
5,15007.138375109105,15016,0,15017,9,15019.070526605614
3,15003.920892191716,15017,0,15018,9,15020.070510243819
5,15019.224004033269,15028,0,15029,9,15031.0703302877
0,15005.74277374023,15029,0,15030,9,15032.0703139302
2,15024.537002594361,15030,0,15031,9,15033.07029757306
0,15016.445357910348,15031,0,15032,9,15034.070281216276
3,15028.52790696449,15036,0,15037,9,15039.070199437736
5,15029.470086337196,15041,1,15042,9,15044.07011766815
2,15025.724346743576,15043,0,15044,9,15046.070084962827
3,15031.510845591947,15045,0,15046,9,15048.070052258936
0,15032.551781883163,15058,1,15059,9,15061.069839718613
3,15037.713354679787,15060,0,15061,9,15063.069807025484
5,15052.180975468313,15066,0,15067,9,15069.06970895471
0,15042.0654047601,15068,0,15069,9,15071.069676267325
0,15063.411720198896,15080,0,15081,9,15083.069480173186
2,15053.760982130041,15081,1,15082,9,15084.069463834345
2,15061.181104536274,15082,0,15083,9,15085.069447495862
4,15090.24631216309,15097,0,15098,9,15100.069202461775
2,15066.759962478507,15109,1,15110,9,15112.069006492802
2,15074.30933959411,15122,0,15123,9,15125.06879425162
1,15063.60928842876,15127,2,15128,9,15130.068712636617
0,15125.578456758201,15129,0,15130,9,15132.06867999314
1,15063.897602467689,15150,1,15151,9,15153.068337323793
2,15084.457245313493,15159,1,15160,9,15162.068190514261
0,15158.991328239856,15161,0,15162,9,15164.068157893897
2,15100.596976581963,15175,0,15176,9,15178.067929591853
1,15130.342354763645,15182,1,15183,9,15185.067815467428
0,15174.64264616052,15183,1,15184,9,15186.067799165387
5,15163.770104325587,15187,1,15188,9,15190.067733960846
5,15178.027997563297,15201,0,15202,9,15204.067505790605
2,15172.640888380973,15210,1,15211,9,15213.067359147262
0,15200.682753228994,15214,0,15215,9,15217.067293981878
2,15193.029277773816,15216,0,15217,9,15219.067261401362
2,15199.091014535463,15217,0,15218,9,15220.06724511165
4,15155.611404111096,15223,2,15224,9,15226.067147380996
1,15214.658017226522,15229,1,15230,9,15232.067049663417
4,15167.585407112674,15230,0,15231,9,15233.067033378427
0,15223.95122074224,15243,1,15244,9,15246.066821706616
0,15230.771650657536,15246,0,15247,9,15249.066772868004
3,15240.47868266791,15247,0,15248,9,15250.066756589193
0,15249.040550726144,15251,0,15252,9,15254.06669147759
3,15240.571084654117,15252,0,15253,9,15255.0666752006
5,15257.873163138338,15261,0,15262,9,15264.066528724064
5,15262.210046489581,15267,0,15268,9,15270.06643108943
3,15257.91349910561,15271,0,15272,9,15274.066366006959
2,15260.639636424274,15272,0,15273,9,15275.066349737253
1,15262.541779823145,15274,0,15275,9,15277.066317198933
0,15271.776346905073,15278,0,15279,9,15281.06625212667
5,15263.753424887493,15281,0,15282,9,15284.0662033263
0,15287.132040503433,15288,0,15289,9,15291.06608947154
2,15284.412750362553,15291,0,15292,9,15294.066040682115
4,15277.951033422933,15292,0,15293,9,15295.066024419704
2,15291.70232361849,15293,0,15294,9,15296.066008157657
5,15290.70793487364,15300,0,15301,9,15303.065894333555
3,15295.416016926938,15307,0,15308,9,15310.06578052735
0,15296.505954445318,15308,1,15309,9,15311.065764270781
2,15295.222851522354,15309,1,15310,9,15312.065748014578
1,15301.30547829042,15317,0,15318,9,15320.065617978118
0,15303.229120047223,15318,0,15319,9,15321.065601725206
2,15320.190227607143,15324,1,15325,9,15327.065504215414
4,15326.689400577254,15327,0,15328,9,15330.065455465457
1,15305.270685557716,15328,0,15329,9,15331.065439216203
3,15306.008441013852,15329,1,15330,9,15332.065422967315
3,15321.389029407828,15335,0,15336,9,15338.065325481675
3,15331.602162064837,15339,0,15340,9,15342.065260498572
1,15318.683988837634,15342,0,15343,9,15345.06521176509
1,15324.915825220012,15343,0,15344,9,15346.065195521327
2,15340.862590397806,15349,0,15350,9,15352.065098066454
1,15332.896155944789,15351,0,15352,9,15354.06506558443
3,15342.65263193947,15357,0,15358,9,15360.06496814715
0,15343.906877415926,15359,0,15360,9,15362.064935670991
4,15352.564458076939,15362,0,15363,9,15365.064886959504
1,15334.459750611075,15363,0,15364,9,15366.064870723074
1,15354.49783952086,15369,0,15370,9,15372.064773312208
0,15369.255623979907,15378,1,15379,9,15381.064627220687
4,15353.223472633425,15382,1,15383,9,15385.064562300671
5,15369.440366547,15384,0,15385,9,15387.064529842868
0,15372.305814745188,15387,0,15388,9,15390.064481158917
0,15375.970057671226,15396,0,15397,9,15399.064335126921
0,15395.494075853492,15401,0,15402,9,15404.064254010904
1,15390.060596126876,15403,0,15404,9,15406.064221567072
4,15390.282910814705,15405,0,15406,9,15408.064189124714
5,15405.817157080268,15407,0,15408,9,15410.064156683826
0,15405.903674590785,15416,0,15417,9,15419.064010718057
4,15408.179715985572,15417,0,15418,9,15420.06399450148
1,15393.85803004783,15419,0,15420,9,15422.06396206943
2,15413.13741777458,15422,0,15423,9,15425.063913424117
0,15426.727765965921,15428,0,15429,9,15431.063816143444
0,15430.649297237489,15432,0,15433,9,15435.063751297033
3,15431.606355463855,15436,0,15437,9,15439.063686456522
3,15434.363844982423,15437,0,15438,9,15440.063670247317
1,15432.653485703293,15441,0,15442,9,15444.063605414185
0,15441.089533717448,15443,0,15444,9,15446.063572999832
4,15436.350118617298,15444,0,15445,9,15447.06355679321
2,15446.652927116373,15449,0,15450,9,15452.063475765632
2,15448.41459614066,15451,0,15452,9,15454.063443357185
4,15448.41134551227,15457,0,15458,9,15460.063346140709
0,15441.935251915233,15458,0,15459,9,15461.063329939254
5,15446.699087849975,15461,0,15462,9,15464.063281337112
4,15461.21666067687,15464,0,15465,9,15467.063232738294
2,15460.61769569155,15470,0,15471,9,15473.06313555064
4,15466.79041824255,15473,0,15474,9,15476.063086961803
1,15471.924014701122,15475,0,15476,9,15478.063054571096
0,15474.17831407412,15476,0,15477,9,15479.063038376295
1,15477.530568699003,15478,0,15479,9,15481.063005987808
5,15465.390591108953,15485,1,15486,9,15488.062892639753
4,15476.04847894886,15486,0,15487,9,15489.062876448654
3,15454.3590725827,15487,1,15488,9,15490.062860257925
1,15480.649746930541,15488,0,15489,9,15491.062844067566
2,15486.680901862734,15496,0,15497,9,15499.062714558031
3,15470.820560019332,15498,0,15499,9,15501.06268218435
0,15506.230345682205,15509,0,15510,9,15512.06250415561
3,15480.411160134521,15513,0,15514,9,15516.062439429008
0,15515.434091655241,15522,0,15523,9,15525.062293815856
5,15522.810325806082,15523,0,15524,9,15526.062277638472
3,15522.286962268105,15533,0,15534,9,15536.062115885055
0,15520.476813279107,15538,0,15539,9,15541.062035022274
1,15525.374151582988,15539,0,15540,9,15542.062018850833
4,15531.88073775467,15547,0,15548,9,15550.061889492683
5,15564.10557449582,15565,0,15566,9,15568.061598523873
5,15568.421313915585,15571,0,15572,9,15574.06150156107
1,15559.295422217341,15574,1,15575,9,15577.061453084696
5,15577.07699448645,15578,0,15579,9,15581.061388454747
1,15569.557777895634,15581,0,15582,9,15584.061339986198
0,15580.814111354483,15587,0,15588,9,15590.061243059165
5,15588.83747955905,15589,0,15590,9,15592.061210753138
3,15557.592664093321,15596,1,15597,9,15599.06109769379
1,15591.382549215288,15601,0,15602,9,15604.061016948306
3,15610.144354844277,15611,0,15612,9,15614.06085548534
1,15606.989883578322,15613,0,15614,9,15616.06082319723
4,15603.505637072198,15617,0,15618,9,15620.060758625492
5,15605.782542490437,15620,0,15621,9,15623.06071020061
2,15621.52557103459,15628,0,15629,9,15631.060581084046
5,15624.69617959878,15629,0,15630,9,15632.06056494616
0,15623.103755267843,15630,0,15631,9,15633.060548808646
0,15625.457232986604,15641,0,15642,9,15644.06037132069
0,15633.42241172981,15645,0,15646,9,15648.060306790845
4,15640.623684654813,15647,0,15648,9,15650.060274528169
4,15650.915548522338,15654,0,15655,9,15657.060161620602
5,15643.588466847319,15667,1,15668,9,15670.059951983843
0,15635.306414523364,15668,1,15669,9,15671.059935860563
0,15646.174587893567,15678,0,15679,9,15681.059774648402
4,15665.532687190047,15681,0,15682,9,15684.059726292071
0,15658.2945138177,15682,0,15683,9,15685.059710174046
3,15667.671498798376,15683,0,15684,9,15686.059694056396
4,15667.435266810964,15687,0,15688,9,15690.05962958955
2,15678.154892125773,15693,0,15694,9,15696.05953290055
5,15685.05585295307,15699,0,15700,9,15702.059436225078
3,15692.233499967033,15705,0,15706,9,15708.05933956314
4,15674.581192420308,15707,1,15708,9,15710.059307345504
4,15680.776220176102,15709,0,15710,9,15712.059275129372
0,15678.389854537332,15719,1,15720,9,15722.059114071288
5,15706.188978003285,15722,0,15723,9,15725.059065761201
0,15692.081270863742,15728,0,15729,9,15731.0589691512
0,15701.865157812032,15740,0,15741,9,15743.05877597189
0,15702.81076930626,15744,0,15745,9,15747.05871159085
1,15742.901601937485,15745,0,15746,9,15748.058695496533
0,15736.219176558652,15747,0,15748,9,15750.05866330903
2,15766.661848934566,15767,0,15768,9,15770.058341517037
0,15761.975708364153,15777,0,15778,9,15780.058180677697
1,15765.71252706809,15780,0,15781,9,15783.058132433267
0,15762.090472316611,15788,0,15789,9,15791.058003798093
3,15790.560793886498,15794,0,15795,9,15797.057907337603
3,15798.460699648933,15801,0,15802,9,15804.057794817589
0,15762.2541565229,15804,0,15805,9,15807.057746600407
5,15794.972406345913,15806,0,15807,9,15809.05771445751
3,15810.136177904496,15812,0,15813,9,15815.057618037921
5,15806.055696340905,15814,0,15815,9,15817.057585901091
0,15795.279841762676,15815,0,15816,9,15818.057569833243
0,15813.39811299785,15817,0,15818,9,15820.057537698687
3,15814.958539769015,15821,0,15822,9,15824.057473434124
0,15823.68486182163,15828,0,15829,9,15831.057360985742
0,15828.392490284326,15833,0,15834,9,15836.057280676852
4,15837.008389141218,15842,0,15843,9,15845.05713614477
1,15841.76733980279,15847,0,15848,9,15850.057055862462
1,15848.212789312685,15856,0,15857,9,15859.05691137825
1,15855.787915055891,15857,0,15858,9,15860.056895326348
4,15848.129423343486,15858,0,15859,9,15861.056879274827
0,15855.050042510145,15861,0,15862,9,15864.056831122549
0,15861.232713612319,15863,0,15864,9,15866.056799022932
0,15863.31883277592,15866,0,15867,9,15869.056750876358
2,15858.878537967032,15867,0,15868,9,15870.056734828262
3,15855.444374796309,15869,0,15870,9,15872.05670273321
5,15869.764476176004,15873,0,15874,9,15876.056638547674
3,15865.780856784078,15875,0,15876,9,15878.05660645719
5,15876.811774254713,15877,0,15878,9,15880.05657436823
1,15870.934133712268,15878,0,15879,9,15881.05655832432
0,15880.061331916695,15884,0,15885,9,15887.056462068864
1,15885.732894149554,15886,0,15887,9,15889.05642998676
5,15887.079941987553,15893,0,15894,9,15896.0563177114
0,15881.343872584808,15897,0,15898,9,15900.056253562438
3,15888.850070657658,15899,0,15900,9,15902.056221490246
1,15897.012885672853,15901,0,15902,9,15904.056189419578
5,15897.833288697322,15907,0,15908,9,15910.056093216734
0,15908.813193505026,15924,0,15925,9,15927.055820716638
2,15926.449093305582,15932,0,15933,9,15935.055692519501
0,15926.765457764765,15933,0,15934,9,15936.05567649658
3,15934.840189824952,15938,0,15939,9,15941.055596387707
4,15943.601963556544,15948,0,15949,9,15951.055436198652
3,15944.24419118846,15954,0,15955,9,15957.05534010359
3,15946.478440821029,15955,0,15956,9,15958.055324089088
0,15953.119192969167,15961,0,15962,9,15964.05522801011
2,15956.524688200303,15967,0,15968,9,15970.055131944926
4,15965.901783056175,15976,1,15977,9,15979.054987873023
3,15963.348693815435,15978,0,15979,9,15981.054955861264
5,15960.247700242297,15982,1,15983,9,15985.054891842346
5,15969.654828244147,16004,1,16005,9,16007.054539848097
0,16002.72632764091,16005,0,16006,9,16008.054523852776
0,16010.591563273369,16014,0,16015,9,16017.054379912186
4,16013.663700804369,16017,0,16018,9,16020.05433193891
3,15967.770923403286,16018,1,16019,9,16021.054315948588
3,16016.759830889685,16033,0,16034,9,16036.054076139935
4,16021.781558004262,16037,0,16038,9,16040.054012205592
4,16023.915709514096,16045,0,16046,9,16048.053884355399
2,16031.46447166203,16046,0,16047,9,16049.053868375859
3,16023.307411300542,16052,1,16053,9,16055.053772506717
4,16026.810126850965,16057,0,16058,9,16060.05369262637
3,16024.788414504566,16063,0,16064,9,16066.053596782685
4,16027.762538932315,16065,0,16066,9,16068.05356483788
5,16021.782615188182,16066,1,16067,9,16069.053548866053
0,16053.691627107224,16069,1,16070,9,16072.053500952896
3,16037.769307589522,16070,0,16071,9,16073.053484982616
4,16071.07825995714,16074,0,16075,9,16077.053421105356
1,16073.863710254198,16075,0,16076,9,16078.053405137007
3,16073.341283307853,16077,0,16078,9,16080.053373201468
5,16030.403461440692,16080,1,16081,9,16083.053325301056
1,16100.630573744598,16102,0,16103,9,16105.052974137692
5,16077.428457855813,16110,1,16111,9,16113.052846488354
2,16106.995261607735,16113,0,16114,9,16116.052798626242
3,16080.262432489424,16118,1,16119,9,16121.052718863803
4,16073.858841933183,16131,2,16132,9,16134.052511526805
3,16099.865946600652,16136,1,16137,9,16139.052431799257
5,16129.257646407956,16140,0,16141,9,16143.052368024202
0,16133.07179171453,16146,0,16147,9,16149.052272373263
4,16093.67995214694,16158,1,16159,9,16161.052081113328
3,16148.976815641186,16160,0,16161,9,16163.052049242111
1,16157.003854805078,16172,0,16173,9,16175.051858047469
3,16155.895187202825,16174,0,16175,9,16177.05182618714
4,16171.180907721484,16177,0,16178,9,16180.051778399566
1,16168.12391067164,16179,0,16180,9,16182.051746543128
0,16174.384542168129,16185,0,16186,9,16188.051650983156
4,16189.008604725273,16199,0,16200,9,16202.051428064413
1,16199.017761033308,16203,0,16204,9,16206.051364387371
5,16197.659864336985,16207,0,16208,9,16210.051300716568
5,16207.316577039972,16208,0,16209,9,16211.051284799843
1,16199.938403426033,16211,0,16212,9,16214.051237052005
3,16211.749800660817,16213,0,16214,9,16216.051205222064
1,16201.069016829624,16219,0,16220,9,16222.051109741606
4,16216.886953507692,16230,0,16231,9,16233.0509347306
2,16227.720346599017,16231,0,16232,9,16234.050918822852
1,16228.826729732848,16233,0,16234,9,16236.050887008527
2,16235.313421542354,16238,0,16239,9,16241.050807479554
1,16233.037993460153,16246,0,16247,9,16249.050680253526
2,16246.963940750087,16247,0,16248,9,16250.050664352031
1,16236.322712298163,16252,0,16253,9,16255.050584850429
4,16256.39302957636,16265,0,16266,9,16268.050378192047
1,16262.772659026814,16269,0,16270,9,16272.050314618165
3,16256.849097706974,16270,0,16271,9,16273.050298725675
1,16274.815677015757,16275,0,16276,9,16278.050219269096
3,16260.659658881195,16277,0,16278,9,16280.050187489207
3,16274.45394597225,16278,0,16279,9,16281.05017159985
1,16276.303291547494,16279,0,16280,9,16282.050155710887
0,16276.30865915629,16284,0,16285,9,16287.050076271948
3,16279.262924711255,16287,0,16288,9,16290.050028613288
5,16285.470478106823,16288,0,16289,9,16291.050012727854
4,16286.409934393763,16291,0,16292,9,16294.049965073904
5,16291.504821290055,16298,1,16299,9,16301.049853895085
3,16290.269730124233,16299,1,16300,9,16302.049838013967
2,16301.637781142312,16308,0,16309,9,16311.04969510157
3,16300.702859778148,16313,0,16314,9,16316.049615719545
3,16304.753749751264,16316,0,16317,9,16319.049568095044
4,16326.797115854806,16333,0,16334,9,16336.049298289718
5,16323.435257883204,16336,0,16337,9,16339.049250688817
1,16336.700493648035,16348,0,16349,9,16351.049060320644
0,16344.38685525818,16357,0,16358,9,16360.048917581742
2,16348.601978447694,16364,0,16365,9,16367.048806584673
2,16360.66941538012,16373,0,16374,9,16376.048663902557
0,16365.026039294777,16380,0,16381,9,16383.048552949676
2,16366.859366835877,16383,0,16384,9,16386.048505404367
0,16372.390237697788,16385,0,16386,9,16388.048473709467
2,16373.57409870052,16386,0,16387,9,16389.04845786261
5,16386.887707203416,16387,0,16388,9,16390.04844201615
5,16400.74466241749,16404,0,16405,9,16407.048172686766
0,16399.84055712741,16415,0,16416,9,16418.04799847572
5,16406.516313875425,16419,0,16420,9,16422.047935138122
1,16384.189710679497,16420,1,16421,9,16423.047919304714
4,16393.849803417022,16426,1,16427,9,16429.047824312576
5,16411.51187327609,16431,0,16432,9,16434.047745163356
1,16402.790134210863,16435,0,16436,9,16438.047681851112
2,16426.142643110692,16437,0,16438,9,16440.04765019737
0,16426.903747304623,16438,0,16439,9,16441.047634371094
1,16411.26635672386,16447,0,16448,9,16450.047491952453
2,16428.61889913567,16450,0,16451,9,16453.047444486714
5,16440.641802887727,16456,0,16457,9,16459.047349565953
5,16479.31800885939,16480,0,16481,9,16483.04697002591
3,16471.38624932532,16482,0,16483,9,16485.046938407908
3,16473.797042982314,16486,0,16487,9,16489.04687517668
3,16482.47977698972,16492,0,16493,9,16495.046780341774
1,16451.20814318318,16496,1,16497,9,16499.046717126465
1,16467.13689515601,16498,0,16499,9,16501.0466855212
4,16487.475947624425,16506,1,16507,9,16509.04655911607
3,16491.16108139098,16508,0,16509,9,16511.04652751877
1,16471.54850824291,16513,0,16514,9,16516.0464485325
5,16521.190846746515,16525,0,16526,9,16528.046259006125
4,16505.427710039865,16529,1,16530,9,16532.04619584343
4,16506.401813682493,16536,0,16537,9,16539.046085324087
3,16499.742674382163,16538,1,16539,9,16541.046053750724
1,16492.394509891812,16540,1,16541,9,16543.04602217896
4,16512.467729877815,16543,0,16544,9,16546.045974824312
4,16521.455214404992,16548,0,16549,9,16551.045895907886
1,16529.853988288334,16556,1,16557,9,16559.04576966239
4,16531.165811513165,16559,0,16560,9,16562.045722326926
1,16546.418162408245,16561,0,16562,9,16564.04569077195
1,16552.98560259707,16566,0,16567,9,16569.045611891514
5,16546.18260051599,16574,1,16575,9,16577.045485703624
3,16579.885046298117,16582,0,16583,9,16585.045359541367
5,16562.89126017697,16587,0,16588,9,16590.045280702972
2,16433.460000496296,16591,3,16592,9,16594.045217639476
0,16543.993440173344,16594,2,16595,9,16597.04517034606
2,16465.07354233399,16604,0,16605,9,16607.045012727416
1,16593.68757855504,16605,0,16606,9,16608.044996967757
1,16594.072876298862,16606,0,16607,9,16609.0449812085
4,16603.11882678347,16609,0,16610,9,16612.04493393314
0,16553.46558398508,16610,0,16611,9,16613.04491817549
2,16468.913457779654,16613,0,16614,9,16616.044870904945
4,16609.582371197226,16621,0,16622,9,16624.04474486783
5,16613.95971370407,16625,0,16626,9,16628.044681858915
4,16623.452577013963,16626,0,16627,9,16629.044666107693
3,16626.34773626398,16638,0,16639,9,16641.044477124364
2,16499.158931043134,16641,1,16642,9,16644.04442988758
5,16639.573385896994,16649,0,16650,9,16652.044303940533
2,16509.369584449018,16660,1,16661,9,16663.044130805414
2,16517.10769875924,16661,0,16662,9,16664.04411506828
1,16669.38196894048,16673,0,16674,9,16676.043926254046
2,16550.482908696216,16677,0,16678,9,16680.043863328872
4,16677.938328717468,16680,0,16681,9,16683.043816139227
0,16556.28510888223,16684,2,16685,9,16687.04375322535
3,16681.15863213216,16685,0,16686,9,16688.043737497886
5,16674.815057950513,16686,0,16687,9,16689.04372177083
2,16555.374960383822,16691,0,16692,9,16694.043643141602
2,16581.990247130347,16695,0,16696,9,16698.04358024549
0,16566.196153741403,16696,0,16697,9,16699.043564522468
3,16682.80263197612,16697,0,16698,9,16700.043548799855
1,16688.343630673666,16701,0,16702,9,16704.043485913433
2,16606.9119843272,16705,0,16706,9,16708.04342303348
2,16628.983415404084,16706,0,16707,9,16709.043407314504
1,16692.01247868281,16710,0,16711,9,16713.043344442634
0,16655.61444401963,16721,1,16722,9,16724.04317157836
2,16660.383411718783,16724,1,16725,9,16727.043124442054
0,16684.142877803555,16727,0,16728,9,16730.04307730939
4,16715.250730791457,16729,0,16730,9,16732.04304588964
2,16709.71342627233,16735,0,16736,9,16738.042951640105
2,16710.050718964507,16736,0,16737,9,16739.04293593327
4,16733.225898408364,16739,0,16740,9,16742.042888815187
3,16732.85942921552,16740,0,16741,9,16743.04287310997
0,16722.840956307533,16743,0,16744,9,16746.04282599675
2,16711.846010161258,16747,0,16748,9,16750.042763184796
0,16746.738655352365,16750,0,16751,9,16753.04271608009
3,16745.31712740795,16754,0,16755,9,16757.04265327949
3,16747.27841475192,16758,0,16759,9,16761.042590485384
4,16756.727809771142,16762,0,16763,9,16765.042527697766
2,16775.694585846504,16783,0,16784,9,16786.042198169365
3,16783.639932108792,16787,0,16788,9,16790.04213542237
5,16779.138997449303,16795,0,16796,9,16798.04200994789
2,16805.356629465445,16807,0,16808,9,16810.041821785
1,16805.88369764787,16815,0,16816,9,16818.041696375643
3,16806.193174108757,16821,0,16822,9,16824.04160233574
3,16813.28575749896,16826,0,16827,9,16829.04152398036
3,16822.22140523015,16841,0,16842,9,16844.041288975397
1,16839.722875949858,16842,0,16843,9,16845.041273311665
3,16824.244849762545,16850,0,16851,9,16853.0411480165
2,16840.42312761909,16852,0,16853,9,16855.04111669679
4,16850.89751283793,16853,0,16854,9,16856.04110103755
2,16844.29035531986,16860,0,16861,9,16863.040991434304
3,16833.71257905482,16862,0,16863,9,16865.040960122766
2,16861.140990811495,16863,0,16864,9,16866.04094446761
2,16861.651825398956,16877,0,16878,9,16880.04072533839
2,16875.87322944278,16881,0,16882,9,16884.04066274477
1,16868.746010926057,16882,0,16883,9,16885.040647097387
4,16876.075912635813,16883,0,16884,9,16886.040631450414
1,16874.02188687178,16889,0,16890,9,16892.04053757718
1,16883.936852509105,16895,0,16896,9,16898.040443718688
0,16887.127910129147,16900,0,16901,9,16903.04036551455
2,16917.77072712554,16927,0,16928,9,16930.039943389365
0,16935.9051505584,16942,0,16943,9,16945.03970900471
5,16934.235617423063,16947,0,16948,9,16950.039630897045
5,16936.806159281863,16953,0,16954,9,16956.03953718142
0,16957.918175196155,16958,0,16959,9,16961.039459096377
5,16953.502666080665,16966,0,16967,9,16969.03933418172
2,16981.953509445473,16991,0,16992,9,16994.03894399337
1,16965.44933162924,16992,1,16993,9,16995.038928391197
0,16985.653280673407,16997,0,16998,9,17000.03885038652
1,16976.8506309766,16998,0,16999,9,17001.038834786825
3,16962.02688515625,17001,1,17002,9,17004.038787990212
3,16982.100889179303,17007,0,17008,9,17010.03869440813
3,16994.981994130776,17009,0,17010,9,17012.03866321741
4,17001.406054056595,17017,0,17018,9,17020.038538471046
1,17017.648967123434,17018,0,17019,9,17021.03852287961
2,17011.15736360415,17019,0,17020,9,17022.038507288587
2,17018.67327638499,17027,0,17028,9,17030.038382575298
0,17016.2605496774,17029,0,17030,9,17032.03835140111
1,17019.78347332478,17031,0,17032,9,17034.038320228578
1,17030.525762713558,17036,0,17037,9,17039.03824230449
4,17046.770824926385,17048,0,17049,9,17051.038055328903
5,17034.458859165323,17050,0,17051,9,17053.038024172107
4,17055.858141285884,17068,0,17069,9,17071.037743835524
2,17072.601884101812,17080,1,17081,9,17083.037557019135
4,17065.309184797818,17081,0,17082,9,17084.037541453803
0,17074.210142346466,17085,0,17086,9,17088.03747919662
2,17073.714365510394,17093,1,17094,9,17096.03735470219
0,17102.767230562313,17114,0,17115,9,17117.037028030918
3,17105.998504125142,17116,0,17117,9,17119.03699692894
4,17116.62705907583,17118,0,17119,9,17121.03696582862
1,17120.27243764893,17124,0,17125,9,17127.03687253767
3,17123.462105196908,17132,0,17133,9,17135.036748173057
0,17123.798251385128,17133,0,17134,9,17136.036732629356
2,17133.841232555384,17138,0,17139,9,17141.0366549171
5,17066.46071340776,17142,2,17143,9,17145.036592754805
5,17077.593414496972,17146,0,17147,9,17149.03653059918
4,17135.36324215277,17148,0,17149,9,17151.03649952387
0,17132.67584383657,17149,0,17150,9,17152.03648398684
5,17132.803583515855,17151,0,17152,9,17154.03645291404
5,17146.034250693196,17155,0,17156,9,17158.036390773435
0,17159.716121220325,17160,0,17161,9,17163.036313107074
3,17164.28143652518,17175,0,17176,9,17178.036080170652
0,17167.986752321205,17179,0,17180,9,17182.036018070154
5,17181.618675942693,17182,0,17183,9,17185.035971499172
1,17178.16353567742,17193,0,17194,9,17196.035800771115
3,17197.1258375869,17199,0,17200,9,17202.035707668067
4,17195.335726767516,17205,0,17206,9,17208.035614580094
1,17195.12605473192,17210,0,17211,9,17213.035537018306
4,17201.96810427153,17219,0,17220,9,17222.03539743349
